"tract_fips","tract_area_m2","n_cbg","msa","tract_area_km2"
"17043840801",2514822.08959843,3,"Chicago",2.51482208959843
"17043841327",7102892.57493011,3,"Chicago",7.10289257493011
"17043846304",10953413.5030463,5,"Chicago",10.9534135030463
"17031807100",1525694.48300172,3,"Chicago",1.52569448300172
"17031807900",2010663.3506347,3,"Chicago",2.0106633506347
"17031809800",596861.210572065,2,"Chicago",0.596861210572065
"17031811301",2940259.4983664,4,"Chicago",2.9402594983664
"17031841200",624475.195268492,3,"Chicago",0.624475195268492
"17031841600",159129.610027097,1,"Chicago",0.159129610027097
"17031841700",266398.700815337,1,"Chicago",0.266398700815337
"17031190702",382915.136637927,3,"Chicago",0.382915136637927
"17031200402",385623.945247665,3,"Chicago",0.385623945247665
"17031770201",2822994.39975427,3,"Chicago",2.82299439975427
"17031804609",3850754.84897595,3,"Chicago",3.85075484897595
"17031823806",2907924.05463938,4,"Chicago",2.90792405463938
"17031812301",602610.901964521,3,"Chicago",0.602610901964521
"17031812302",676372.035449069,3,"Chicago",0.676372035449069
"17031100400",970321.510744712,3,"Chicago",0.970321510744712
"17031150200",1324765.8325563,5,"Chicago",1.3247658325563
"17031520100",3099059.99813218,1,"Chicago",3.09905999813218
"17031520300",956959.840301621,4,"Chicago",0.956959840301622
"17031520500",1048612.60296833,3,"Chicago",1.04861260296833
"17031530100",648995.642172389,2,"Chicago",0.648995642172389
"17031530200",1295467.58836208,5,"Chicago",1.29546758836208
"17031802607",1931284.21077083,1,"Chicago",1.93128421077083
"17031803100",1735446.20764113,2,"Chicago",1.73544620764113
"17031803612",671032.739002281,2,"Chicago",0.671032739002281
"17031803604",2514743.83093431,4,"Chicago",2.51474383093431
"17031803008",2512646.00369071,3,"Chicago",2.51264600369071
"17031804709",3071145.9870114,5,"Chicago",3.0711459870114
"17043841003",2874458.19399111,2,"Chicago",2.87445819399111
"17043840910",2607529.19231168,4,"Chicago",2.60752919231168
"17043840911",1344998.31416523,2,"Chicago",1.34499831416523
"17043841208",5286683.8066676,3,"Chicago",5.2866838066676
"17043841207",813578.025498942,2,"Chicago",0.813578025498942
"17043841209",3697710.96240601,2,"Chicago",3.69771096240601
"17043841210",3395776.49901022,3,"Chicago",3.39577649901022
"17043841312",10268721.5390531,2,"Chicago",10.2687215390531
"17043841325",2725974.1438966,4,"Chicago",2.7259741438966
"17043841605",19552950.7581451,3,"Chicago",19.5529507581451
"17043844502",4450628.13586974,3,"Chicago",4.45062813586974
"17031816200",1918069.34805763,3,"Chicago",1.91806934805763
"17031816700",1129539.27534881,2,"Chicago",1.12953927534881
"17031814300",905788.019877977,2,"Chicago",0.905788019877977
"17031818300",3168820.50090101,4,"Chicago",3.16882050090101
"17031817600",1027486.94404077,3,"Chicago",1.02748694404077
"17031843500",2030347.83163668,1,"Chicago",2.03034783163668
"17031841300",1412029.21835958,4,"Chicago",1.41202921835958
"17031830500",4107509.4922924,3,"Chicago",4.1075094922924
"17031840200",861607.884740696,1,"Chicago",0.861607884740696
"17031840400",998861.183348654,2,"Chicago",0.998861183348654
"17031540101",3860185.95915376,4,"Chicago",3.86018595915376
"17031530501",1294617.24887841,4,"Chicago",1.29461724887841
"17031580501",491390.388949972,4,"Chicago",0.491390388949972
"17031440101",376454.664599881,4,"Chicago",0.376454664599881
"17031804610",1658407.91184057,2,"Chicago",1.65840791184057
"17031804611",2553435.49623097,3,"Chicago",2.55343549623097
"17031770300",14387855.6864612,5,"Chicago",14.3878556864612
"17031823703",5190490.18224215,4,"Chicago",5.19049018224215
"17031818600",2470948.13489968,3,"Chicago",2.47094813489968
"17031818500",5584542.02937524,4,"Chicago",5.58454202937524
"17031130100",1836846.73785879,3,"Chicago",1.83684673785879
"17031570300",978726.37142822,4,"Chicago",0.97872637142822
"17031560700",660270.207881167,2,"Chicago",0.660270207881167
"17031640400",1332981.55419792,2,"Chicago",1.33298155419792
"17031640300",1322703.09294259,6,"Chicago",1.32270309294259
"17031580700",549306.250815668,3,"Chicago",0.549306250815668
"17031803902",2198267.4230913,3,"Chicago",2.1982674230913
"17031804403",4333976.92510829,3,"Chicago",4.33397692510829
"17031804305",3011306.77538755,4,"Chicago",3.01130677538755
"17043841206",3690236.47464258,3,"Chicago",3.69023647464258
"17043845807",6293923.24279224,5,"Chicago",6.29392324279224
"17043842708",2542604.61217758,2,"Chicago",2.54260461217758
"17043845401",3043496.58789935,3,"Chicago",3.04349658789935
"17043846207",2749019.07675449,4,"Chicago",2.74901907675449
"17043846209",2342872.34857992,2,"Chicago",2.34287234857992
"17031819700",2420764.58110055,4,"Chicago",2.42076458110055
"17031820604",2941942.43662185,2,"Chicago",2.94194243662185
"17031813302",646256.514194579,2,"Chicago",0.646256514194579
"17031824400",3124945.72890111,1,"Chicago",3.12494572890111
"17031841000",1350604.94332032,1,"Chicago",1.35060494332032
"17031841100",1144535.63980315,4,"Chicago",1.14453563980315
"17031835500",913197.698119675,2,"Chicago",0.913197698119675
"17031839500",261749.215332172,1,"Chicago",0.261749215332172
"17031839600",326567.735292283,2,"Chicago",0.326567735292283
"17031823101",1631497.07766182,5,"Chicago",1.63149707766182
"17031823102",3673723.12397392,2,"Chicago",3.67372312397392
"17031823200",7642214.88125976,2,"Chicago",7.64221488125976
"17031823903",5683508.24848656,4,"Chicago",5.68350824848656
"17031823904",3732064.17165766,4,"Chicago",3.73206417165766
"17031826202",2164590.5350223,5,"Chicago",2.1645905350223
"17031828701",6782517.26314449,4,"Chicago",6.78251726314449
"17031821700",1547900.26198371,5,"Chicago",1.54790026198371
"17043840101",10096959.8790977,4,"Chicago",10.0969598790977
"17031821900",1902262.52276501,5,"Chicago",1.90226252276501
"17043840102",1886975.37944538,3,"Chicago",1.88697537944538
"17111871004",110825858.641813,3,"Chicago",110.825858641813
"17111871105",3825443.45042166,3,"Chicago",3.82544345042166
"17031823302",5603884.86098553,3,"Chicago",5.60388486098553
"17031823303",2001799.21837553,5,"Chicago",2.00179921837553
"17043840303",1470180.20244692,3,"Chicago",1.47018020244692
"17043846603",1125722.98847055,3,"Chicago",1.12572298847055
"17043846604",3299336.00218564,3,"Chicago",3.29933600218564
"17043840600",2444050.2608149,3,"Chicago",2.4440502608149
"17043840704",3393609.78980656,2,"Chicago",3.39360978980656
"17031826301",2460641.90408857,3,"Chicago",2.46064190408857
"17031826303",1555344.52875541,4,"Chicago",1.55534452875541
"17031828402",3948568.85293536,3,"Chicago",3.94856885293536
"17031828505",12464218.6259385,5,"Chicago",12.4642186259385
"17031822000",1238527.1480507,5,"Chicago",1.2385271480507
"17031822101",1858476.75066166,4,"Chicago",1.85847675066166
"17111871304",7333914.61886193,2,"Chicago",7.33391461886193
"17111870810",20580071.1649771,3,"Chicago",20.5800711649771
"17111870902",80012726.5975212,3,"Chicago",80.0127265975212
"17111870102",41669782.8649992,3,"Chicago",41.6697828649992
"17111871104",19836377.8185405,4,"Chicago",19.8363778185405
"17111870702",27091945.4713736,4,"Chicago",27.0919454713736
"17111870808",7897285.93409057,2,"Chicago",7.89728593409057
"17111871600",10039780.0785061,5,"Chicago",10.0397800785061
"17111871305",10444546.0242578,3,"Chicago",10.4445460242578
"17111870101",156674326.318754,4,"Chicago",156.674326318754
"17111870500",33310533.6774423,7,"Chicago",33.3105336774423
"17111870903",4842098.59284404,3,"Chicago",4.84209859284404
"17111870401",88807781.3431664,3,"Chicago",88.8077813431664
"17111870803",40860065.5125944,4,"Chicago",40.8600655125944
"17043840901",6917312.55676901,2,"Chicago",6.91731255676901
"17111871301",6616096.92003419,4,"Chicago",6.61609692003419
"17031824105",4402408.76654067,3,"Chicago",4.40240876654067
"17043841104",4557703.56841408,4,"Chicago",4.55770356841407
"17043841113",1715270.49895456,2,"Chicago",1.71527049895456
"17031826304",1273088.78780123,3,"Chicago",1.27308878780123
"17043841110",1705069.09800809,3,"Chicago",1.70506909800809
"17043841112",3094038.47151139,2,"Chicago",3.09403847151139
"17043841002",4073617.30226744,2,"Chicago",4.07361730226744
"17031826402",2020545.0470992,5,"Chicago",2.0205450470992
"17043841109",1228696.22136798,3,"Chicago",1.22869622136798
"17031827500",6859045.64449486,3,"Chicago",6.85904564449486
"17031827700",1366568.7396709,2,"Chicago",1.3665687396709
"17031827801",2837034.27187553,4,"Chicago",2.83703427187553
"17031802402",5484567.65167785,4,"Chicago",5.48456765167785
"17031802701",3202044.13362975,4,"Chicago",3.20204413362975
"17111870200",272167190.273112,4,"Chicago",272.167190273112
"17111870302",12952646.553926,3,"Chicago",12.952646553926
"17031822200",1394209.43914448,3,"Chicago",1.39420943914448
"17031822301",1447638.0931352,4,"Chicago",1.4476380931352
"17031823500",1111163.66022828,4,"Chicago",1.11116366022828
"17031826600",1510273.01683195,5,"Chicago",1.51027301683195
"17031827802",1833169.61157641,2,"Chicago",1.83316961157641
"17031827804",1515312.06804636,3,"Chicago",1.51531206804636
"17031827805",2902907.89946353,3,"Chicago",2.90290789946352
"17111870402",3714306.71476222,2,"Chicago",3.71430671476222
"17031802702",5650857.38168072,3,"Chicago",5.65085738168072
"17031822302",1593588.80477047,4,"Chicago",1.59358880477047
"17031822400",2376760.61468416,4,"Chicago",2.37676061468416
"17031823602",4913038.43409916,4,"Chicago",4.91303843409916
"17031823604",3558655.48886465,3,"Chicago",3.55865548886465
"17031827901",4071392.9743862,2,"Chicago",4.0713929743862
"17111870603",7568149.66697867,2,"Chicago",7.56814966697867
"17031804712",2435954.18732642,3,"Chicago",2.43595418732642
"17031822500",1816582.12192904,4,"Chicago",1.81658212192904
"17031822601",1789528.60838927,3,"Chicago",1.78952860838927
"17031823605",3489105.87668467,3,"Chicago",3.48910587668467
"17031824115",2721948.05017989,2,"Chicago",2.72194805017989
"17031824300",4015307.84095195,3,"Chicago",4.01530784095195
"17031828000",2559869.72308693,4,"Chicago",2.55986972308693
"17031828100",2353275.45207906,5,"Chicago",2.35327545207906
"17031804805",3297460.00714195,4,"Chicago",3.29746000714195
"17031823704",1946822.98977714,3,"Chicago",1.94682298977714
"17031823705",1952480.19086464,4,"Chicago",1.95248019086464
"17111870704",5097719.38137395,4,"Chicago",5.09771938137395
"17111870807",7591445.09158652,2,"Chicago",7.59144509158652
"17031824800",4620178.02909144,4,"Chicago",4.62017802909144
"17031824900",5544449.92151768,2,"Chicago",5.54444992151768
"17031825000",5981043.97484928,3,"Chicago",5.98104397484928
"17031828201",3656525.23098817,3,"Chicago",3.65652523098817
"17089850202",2415268.32493582,3,"Chicago",2.41526832493582
"17031828202",2404139.46511749,4,"Chicago",2.40413946511749
"17031804806",1161485.78164187,3,"Chicago",1.16148578164187
"17031804807",2361061.7365754,4,"Chicago",2.3610617365754
"17031823803",5368318.76964986,4,"Chicago",5.36831876964986
"17031825200",2386646.04282877,2,"Chicago",2.38664604282877
"17089853500",1196003.38407626,4,"Chicago",1.19600338407626
"17111870812",6643672.88604107,4,"Chicago",6.64367288604107
"17111870904",5426953.15406535,3,"Chicago",5.42695315406535
"17089852700",4872284.64401306,6,"Chicago",4.87228464401306
"17031826700",1113002.40591175,4,"Chicago",1.11300240591175
"17031826800",7931893.5408343,4,"Chicago",7.9318935408343
"17031828401",3782622.57818018,4,"Chicago",3.78262257818018
"17031804808",1528861.60487549,3,"Chicago",1.52886160487549
"17111870905",3552783.69637694,2,"Chicago",3.55278369637694
"17031824505",2699854.08100161,3,"Chicago",2.69985408100161
"17031826901",1309020.75314244,1,"Chicago",1.30902075314244
"17031826902",703647.435651922,2,"Chicago",0.703647435651922
"17031827000",1455295.9025584,3,"Chicago",1.4552959025584
"17031827100",1609373.3082735,3,"Chicago",1.6093733082735
"17031820400",2587880.30547569,3,"Chicago",2.58788030547569
"17031824601",3404690.20837522,4,"Chicago",3.40469020837522
"17031827300",1629715.90053641,3,"Chicago",1.62971590053641
"17031824701",1732314.18375206,3,"Chicago",1.73231418375206
"17031824702",2199468.31004548,3,"Chicago",2.19946831004548
"17089850105",8284208.99683861,2,"Chicago",8.28420899683861
"17093890700",366823760.059553,5,"Chicago",366.823760059553
"17093890102",46685000.0423423,6,"Chicago",46.6850000423423
"17089853600",1444558.82009139,4,"Chicago",1.44455882009139
"17089854200",1070909.65002066,4,"Chicago",1.07090965002066
"17089852808",8909805.37552161,4,"Chicago",8.90980537552161
"17089852903",7323929.5584215,2,"Chicago",7.3239295584215
"17089850201",2409700.99245177,2,"Chicago",2.40970099245177
"17097864001",6409334.94812072,3,"Chicago",6.40933494812072
"17031829500",5200018.33293578,3,"Chicago",5.20001833293578
"17031829600",1603583.44799589,3,"Chicago",1.60358344799589
"17031829700",18437313.4790397,3,"Chicago",18.4373134790397
"17097864700",5774179.22804997,3,"Chicago",5.77417922804997
"17197883208",2600675.09515137,2,"Chicago",2.60067509515137
"17031160501",344724.308318763,2,"Chicago",0.344724308318763
"17031829800",5207989.59489135,5,"Chicago",5.20798959489135
"17097864101",64607980.6540573,3,"Chicago",64.6079806540573
"17097864106",4929021.62560307,4,"Chicago",4.92902162560307
"17097864802",6664916.14523226,1,"Chicago",6.66491614523226
"17031160900",656738.613132265,2,"Chicago",0.656738613132265
"17031829902",13009355.6548597,4,"Chicago",13.0093556548597
"17197883401",7361022.47419234,4,"Chicago",7.36102247419234
"17197881005",5186021.28918499,3,"Chicago",5.18602128918499
"17031830004",8435371.49105679,3,"Chicago",8.43537149105679
"17031804308",2276057.37672615,3,"Chicago",2.27605737672615
"17031830001",2685370.70212461,1,"Chicago",2.68537070212461
"17031830003",10656519.162144,3,"Chicago",10.656519162144
"17031830005",7006697.01824193,2,"Chicago",7.00669701824193
"17031830006",5802247.19475809,2,"Chicago",5.80224719475809
"17031830100",1594778.53671939,2,"Chicago",1.59477853671939
"17197883505",16149120.2749546,5,"Chicago",16.1491202749546
"17031010702",357003.533381423,4,"Chicago",0.357003533381423
"17031190601",688992.882197713,3,"Chicago",0.688992882197713
"17197883700",2021109.08112787,3,"Chicago",2.02110908112787
"17097864204",13386209.4812945,3,"Chicago",13.3862094812945
"17097864206",5401201.45169926,2,"Chicago",5.40120145169926
"17097864303",14460632.4582073,3,"Chicago",14.4606324582073
"17031200300",250291.536413753,2,"Chicago",0.250291536413753
"17031830400",2435894.13926161,4,"Chicago",2.43589413926161
"17031140800",724771.838265407,5,"Chicago",0.724771838265407
"17031291200",328649.266726063,2,"Chicago",0.328649266726063
"17031842800",1514321.95464157,6,"Chicago",1.51432195464157
"17031081900",137091.427711533,1,"Chicago",0.137091427711533
"17031090200",1527424.87266292,5,"Chicago",1.52742487266292
"17031090300",475115.015847387,1,"Chicago",0.475115015847387
"17031200401",402208.725225454,2,"Chicago",0.402208725225454
"17031801608",6873905.47505307,4,"Chicago",6.87390547505307
"17031810100",722676.775725969,5,"Chicago",0.722676775725969
"17197883809",20318786.1586295,2,"Chicago",20.3187861586295
"17097864305",8968209.23611732,2,"Chicago",8.96820923611732
"17097864306",12217920.5637645,2,"Chicago",12.2179205637645
"17197883904",93952150.3365466,3,"Chicago",93.9521503365467
"17031830900",1036121.85552108,3,"Chicago",1.03612185552108
"17031220400",329052.639047431,2,"Chicago",0.329052639047431
"17031252201",386210.24708533,3,"Chicago",0.38621024708533
"17197881401",1979787.80847212,3,"Chicago",1.97978780847212
"17031010502",180111.704262436,2,"Chicago",0.180111704262436
"17031110200",595347.641077032,2,"Chicago",0.595347641077032
"17097864402",22042709.4706475,3,"Chicago",22.0427094706475
"17031222500",158115.719479509,1,"Chicago",0.158115719479509
"17031222900",218058.041705947,1,"Chicago",0.218058041705947
"17031230300",106321.243023734,1,"Chicago",0.106321243023734
"17097864403",22195983.6284564,3,"Chicago",22.1959836284564
"17093890600",196174143.643443,4,"Chicago",196.174143643443
"17093890301",7494825.14957996,2,"Chicago",7.49482514957996
"17093890500",91599372.3610667,6,"Chicago",91.5993723610667
"17031230800",204096.915921396,1,"Chicago",0.204096915921396
"17031231100",176117.595975446,1,"Chicago",0.176117595975446
"17197880115",1286920.50470796,2,"Chicago",1.28692050470796
"17197882400",1136923.50120079,3,"Chicago",1.13692350120079
"17197882500",1070097.49571251,2,"Chicago",1.07009749571251
"17031828900",3190909.00410401,3,"Chicago",3.19090900410401
"17197882601",1180093.64277283,3,"Chicago",1.18009364277283
"17197882702",947827.493264704,3,"Chicago",0.947827493264704
"17089851907",4354953.3904796,3,"Chicago",4.3549533904796
"17089851905",18474332.5696242,2,"Chicago",18.4743325696242
"17031140200",393856.253824954,3,"Chicago",0.393856253824954
